id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25877353,"CLOSE to NUH/INSEAD, 3BR BOUNA VISTA",156409670,Tia,Central Region,Queenstown,1.30341,103.78508,Entire home/apt,390,92,5,2020-01-02,0.11,180,363,0,
25892078,The Executive State,8527085,Ben,Central Region,Downtown Core,1.27972,103.84983,Entire home/apt,500,3,82,2022-09-06,1.58,4,45,4,Authorised Serviced Apartment
25899420,New Unfurnished Apartment in Hillview,13467331,Derek,West Region,Bukit Batok,1.35179,103.75778,Entire home/apt,65,93,0,,,1,91,0,
25909373,"1970s singlebed *RmE, no-sharing",8948251,Joey,Central Region,Geylang,1.3147,103.88163,Private room,39,92,2,2018-09-23,0.04,74,325,0,
25926356,"MODERN 1-BR on NEWTON RD, SINGAPORE",156409670,Tia,Central Region,Novena,1.31669,103.84278,Entire home/apt,280,92,1,2019-07-27,0.03,180,364,0,
25927281,"MODERN 1-BR on NEWTON RD, SINGAPORE",138649185,Fiona,Central Region,Novena,1.31623,103.8407,Entire home/apt,280,92,0,,,217,364,0,
25949294,Budget Double room for 2  near NEAR NUS(105),52310102,Kay,Central Region,Queenstown,1.27936,103.78765,Private room,223,1,0,,,9,297,0,S0399
25953564,Private Room [Kampong Glam] - for 6 pax,151316863,Cheryl,Central Region,Rochor,1.30264,103.86022,Hotel room,456,92,0,,,6,248,0,
25958446,Teega @ Puteri Harbour,8686808,Jx,West Region,Western Water Catchment,1.41662,103.64941,Entire home/apt,60,1,1,2018-11-22,0.02,1,82,0,
25963531,AweSome view* Ensuite 1+1 @ City (Not For Tourist),2413412,Kaurus,Central Region,Outram,1.28341,103.84165,Private room,79,92,2,2018-12-23,0.04,97,265,0,
25985995,"MODERN 2-BR on NEWTON RD, SINGAPORE",156409670,Tia,Central Region,Novena,1.31505,103.84257,Entire home/apt,330,92,2,2019-09-23,0.05,180,364,0,
26024853,Kings Bay @ Country Garden Danga Bay,195024804,Jack,North Region,Lim Chu Kang,1.46572,103.72645,Entire home/apt,466,1,2,2018-08-05,0.04,1,90,0,
26093121,Modern One bedroom 4 in Luxury Serviced Apartment,68059127,Wei,East Region,Bedok,1.32358,103.91458,Private room,170,92,0,,,36,305,0,
26143135,Private Master Studio in stylish condo!,32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28024,103.8516,Private room,95,92,0,,,45,365,0,
26175477,"R&F Princess cove, 4 Bedroom Apartment, JB",196737647,Ql,North Region,Woodlands,1.46177,103.7691,Entire home/apt,120,2,17,2020-01-26,0.33,1,80,0,
26183286,Private Bedroom in City Area (Queen Bed),152646149,En Chern,Central Region,Rochor,1.30309,103.8514,Private room,59,92,1,2020-04-30,0.03,3,123,0,
26199521,"Very comfortable studio to stay , big balcony nice view",158923082,Joey,Central Region,Queenstown,1.28028,103.78541,Entire home/apt,200,700,2,2018-06-28,0.04,1,0,0,
26207243,"1 BR in QUEENSTOWN, PRIME LOCATION IN THE CITY.",138649185,Fiona,Central Region,Queenstown,1.29022,103.80674,Entire home/apt,270,92,0,,,217,364,0,
26217724,Luxury 2br Opulent Next to MBS,8527085,Ben,Central Region,Downtown Core,1.28033,103.84893,Entire home/apt,500,3,26,2022-08-28,0.51,4,41,3,Authorised Serviced Apartment
26242576,Legoland Puteri Harbour Teega Suites Luxurious 2BR,129223033,ChorHoon,West Region,Western Water Catchment,1.41936,103.65632,Entire home/apt,71,1,20,2022-09-08,0.41,1,321,3,
26290123,Aljunied *Room2 > MRT 3min > CBD 15 mins,2413412,Kaurus,Central Region,Geylang,1.31489,103.88158,Private room,39,92,1,2018-11-07,0.02,97,325,0,
26290281,"1970s singlebed Rm*A, no-sharing",8948251,Joey,Central Region,Geylang,1.3149,103.88163,Private room,38,92,2,2020-08-19,0.04,74,325,0,
26293068,"1960s Loftbed RmA*, lavender bugis",8948251,Joey,Central Region,Kallang,1.31213,103.86169,Private room,30,92,2,2021-08-29,0.04,74,357,0,
26294850,HappyHome@Teega Residence@Puteri Harbour,174697918,Jaclyn,West Region,Western Water Catchment,1.41537,103.6522,Entire home/apt,87,5,1,2022-08-20,0.86,1,316,1,
26344207,Sufen’s Place,100474068,Sufen,West Region,Choa Chu Kang,1.38611,103.74446,Private room,38,92,17,2020-04-08,0.34,2,0,0,
26369349,eHome-Cozy Apartment (Tanah Merah MRT),149873393,Benny,East Region,Bedok,1.32646,103.94751,Entire home/apt,109,360,63,2020-05-15,1.22,1,179,0,
26382243,kEnsuite Brickwall* @ Chinatown/CBD (Non-Tourist),2413412,Kaurus,Central Region,Outram,1.285,103.84214,Private room,45,92,1,2018-07-13,0.02,97,265,0,
26432259,"Big Master Room , Marina One .Downtown Core",32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.2801,103.85331,Private room,85,92,0,,,45,365,0,
26435923,The Snug - City /Bathroom/Farrer Pk MRT/Sanitised,56421978,Nancy,Central Region,Kallang,1.31804,103.85151,Private room,62,92,34,2022-07-03,0.68,5,198,11,
26581203,"R&F Mall💫@UHA 2BR 3-4pax Luxury WiFi nearCS,SgCIQ",41870590,UHA Management,North Region,Woodlands,1.45994,103.76894,Entire home/apt,74,1,51,2022-02-24,1.07,61,258,2,
26583889,Luxurious Penthouse in City Centre 3,1170341,Jenny,Central Region,Tanglin,1.29307,103.82951,Private room,85,92,6,2022-02-14,0.15,3,230,1,
26584687,"FAMILY 2BR IN NOVENA, SINGAPORE",156409670,Tia,Central Region,Novena,1.31681,103.84569,Entire home/apt,350,92,0,,,180,364,0,
26609511,【WIFI】Danga Bay | 6 pax | Cozy & Sleek | Monthly,197150817,Jb Short Stay,North Region,Lim Chu Kang,1.46863,103.72682,Entire home/apt,71,30,5,2019-08-12,0.10,2,83,0,
26672993,【TCH10】NETFLIX KingBed WiFi BigWorkspace Sanitized,191013727,Kym,North Region,Woodlands,1.46335,103.76151,Entire home/apt,43,1,291,2022-09-12,5.71,2,173,62,
26683244,Mdm Woon's 碧桂园 5 star Cozy Family 2R with balcony,77668126,Ms Emun ☆,North Region,Lim Chu Kang,1.46432,103.72639,Entire home/apt,156,1,0,,,2,0,0,
26706445,Puteri Harbour Cruising Yacht-Stay,21179761,Pendy,West Region,Western Water Catchment,1.41671,103.65773,Entire home/apt,2994,1,0,,,2,181,0,
26722862,Aljunied *RoomG > MRT 3min > CBD 15 mins,2413412,Kaurus,Central Region,Geylang,1.3147,103.88163,Private room,39,92,2,2019-02-08,0.04,97,325,0,
26770254,Batik Room Singapore,37101162,Molek,East Region,Pasir Ris,1.37572,103.95394,Private room,50,92,0,,,1,0,0,
26787960,"JOHOR BAHRU SEAVIEW-LEGOLAND,CIQ,PARADIGM,KSL,JBCC",171520478,Patrick,North Region,Lim Chu Kang,1.46587,103.72817,Entire home/apt,56,1,58,2022-09-16,1.14,4,147,23,
26791029,"BY THE ICONIC RIVERSIDE, 3BR @ CLARKE QUAY",156409670,Tia,Central Region,Singapore River,1.29129,103.84233,Entire home/apt,630,6,5,2019-08-16,0.10,180,341,0,S0019
26815963,SS【Yanky Suite】🏬〖CIQ🛤️🚕Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46329,103.76205,Entire home/apt,47,1,215,2022-07-31,4.21,36,176,16,
26822021,Heritage apartment: Master rmM3* +bathroom,2413412,Kaurus,Central Region,Kallang,1.31147,103.85826,Private room,69,92,1,2019-07-22,0.03,97,357,0,
26849028,"Bohemian Master Suite @ Holland V, Orchard, INSEAD",29666204,Soong,Central Region,Bukit Timah,1.3128,103.79646,Private room,133,92,8,2022-01-22,0.16,3,276,2,
26853356,"(At least 3 months rental) Cosy, Hip Private Space",94903993,Elysia,Central Region,Geylang,1.31453,103.89975,Entire home/apt,120,92,1,2019-10-20,0.03,1,234,0,
26857526,"Master room with attached bathroom ,Full Bay view",32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28131,103.85358,Private room,94,92,0,,,45,365,0,
26878114,Teega.Legoland.Gleneagle.20+ floor.Harbor View.,61792906,Theo,West Region,Western Water Catchment,1.4159,103.65426,Entire home/apt,74,1,26,2020-10-16,0.52,1,1,0,
26965345,"EH4,New Reno,Orchard APT@Emerald Hill,Somerset MRT",25185912,Rebekah,Central Region,Newton,1.30372,103.83991,Private room,74,92,0,,,19,365,0,
26973231,"CBD Downtown , Big Master Studio",32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28165,103.85341,Private room,90,92,0,,,45,365,0,
27008641,Johor Bahru city centre- the PERFECT location,131214563,David,North Region,Sungei Kadut,1.46061,103.74388,Entire home/apt,350,1,1,2018-12-25,0.02,1,365,0,
27041512,Premium Condo|Full Facilities|Resort|Room,203439587,Julia,Central Region,Bukit Timah,1.3338,103.79077,Private room,100,92,0,,,1,178,0,
27069141,"Big Studio , Marina One. Raffles place MRT",32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28173,103.85213,Private room,95,92,0,,,45,365,0,
27091696,Ensuite *M1A within Heritage apartment,2413412,Kaurus,Central Region,Kallang,1.31064,103.85953,Private room,60,92,3,2021-02-21,0.06,97,326,0,
27102366,RF Sweet Home,169427827,Chris,North Region,Woodlands,1.45877,103.76757,Entire home/apt,249,1,4,2019-08-11,0.08,1,0,0,
27125463,"Lavender Semi-Ensuite*, 5 min to MRT",2413412,Kaurus,Central Region,Kallang,1.31128,103.86182,Private room,49,92,1,2018-09-18,0.02,97,357,0,
27140686,Walk 3 minutes to Mrt pretty bed room,191309433,Zoe,Central Region,Geylang,1.31569,103.88424,Private room,50,1000,5,2018-10-16,0.10,7,90,0,
27141929,Taxi orchard road 10 minutes,191309433,Zoe,Central Region,Bukit Merah,1.28051,103.838,Private room,199,92,0,,,7,365,0,
27173843,Chinatown doorstep Private RoomW (Not For Tourist),2413412,Kaurus,Central Region,Outram,1.28448,103.84361,Private room,40,92,1,2019-08-13,0.03,97,356,0,
27174440,highrise heritage queenbed Rm1 (Not For Tourist),8948251,Joey,Central Region,Outram,1.28312,103.84212,Private room,40,92,0,,,74,357,0,
27191619,Paragon suit ciq,200429739,Js,North Region,Woodlands,1.46075,103.76848,Entire home/apt,62,1,0,,,1,90,0,
27248990,HOT @Sunway Citrine! Spacious 2BR + 360 RT Seaview,28895401,Moon,West Region,Western Water Catchment,1.39054,103.64003,Entire home/apt,45,2,48,2022-09-19,0.97,2,185,19,
27292304,SS【Havona Suite】🏬〖Komtar JBCC🛍️🛒Johor Bahru〗❤️,136700088,Bryce [RentRadise],North Region,Woodlands,1.46361,103.7617,Entire home/apt,47,1,352,2022-09-17,6.97,36,175,58,
27306443,studio apt with a view in city central Superb area,23466247,Willy,Central Region,Rochor,1.30075,103.86,Entire home/apt,100,100,0,,,3,0,0,
27339811,Citywoods 2Bedrooms - JB Town<5m CIQ/HSA/Mall>Wifi,171244550,Nadiah,North Region,Sungei Kadut,1.46443,103.7448,Entire home/apt,63,1,25,2022-09-18,0.53,1,52,9,
27343211,"Orchard, Emerald Hill 1 bedroom suite",119740557,Nicholas,Central Region,Newton,1.30487,103.83859,Private room,99,92,1,2018-12-26,0.02,2,91,0,
27406451,"(F) Cozy Room Near City, 6mins Walk->Aljunid MRT",161561473,Nanda,Central Region,Geylang,1.31334,103.88331,Private room,55,92,42,2022-01-23,0.86,9,289,2,
27419905,【TCH9】FREE NETFLIX Parking King Bed WiFi Sanitized,206634285,Terence,North Region,Woodlands,1.46366,103.76053,Entire home/apt,48,1,287,2022-09-04,5.73,1,158,75,
27422204,RF Princess Cove Johor Bahru with a soothing view,206650238,Koo,North Region,Woodlands,1.46247,103.76838,Entire home/apt,147,1,10,2022-09-04,0.20,1,362,1,
27513236,Maggie's bnb 1bedroom,206769167,Maggie Wu,East Region,Bedok,1.31736,103.908,Private room,80,92,6,2020-01-02,0.12,4,111,0,
27513625,Maggie's bnb,206769167,Maggie Wu,East Region,Bedok,1.31674,103.90796,Private room,80,92,5,2019-11-16,0.10,4,103,0,
27532454,CITRINE RESIDENCE@SUNWAY ISKANDAR,155744994,Albert & Bel,West Region,Western Water Catchment,1.39112,103.63888,Entire home/apt,80,2,13,2022-09-10,0.28,2,303,5,
27581552,[NEW!] Teega Suites Luxury Studio @ Nusajaya,80226157,Elise,West Region,Western Water Catchment,1.41381,103.65227,Entire home/apt,69,1,16,2020-01-31,0.32,2,172,0,
27581596,Maggie's apartment - 1bdroom,206769167,Maggie Wu,East Region,Bedok,1.31765,103.9064,Private room,80,92,2,2019-04-30,0.05,4,356,0,
27603657,Boon Lay Guest House,208287759,Ashraf,West Region,Jurong West,1.34938,103.71019,Private room,50,92,1,2018-08-14,0.02,1,0,0,
27618905,Iskandar Puteri (Nusajaya) Teega Suites (Luxury),80226157,Elise,West Region,Western Water Catchment,1.41574,103.65287,Entire home/apt,70,1,0,,,2,172,0,
27681745,Staycation in Danga Bay CG Johor,52896591,James,North Region,Lim Chu Kang,1.46581,103.72795,Entire home/apt,62,5,10,2022-09-15,0.22,1,365,2,
27682570,Rnf Mall🛍CIQ 4 Room- level 8   2mins to cs(8pax),104107434,Su,North Region,Woodlands,1.45864,103.76913,Entire home/apt,155,2,12,2022-06-11,0.28,1,0,2,
27709128,Master Room with City View,20883050,Alvin,Central Region,Geylang,1.31144,103.88325,Private room,150,92,29,2020-02-08,0.59,3,365,0,
27804407,Freedom of Living  2@Jurong West,209952904,Firoza,West Region,Jurong West,1.35086,103.70406,Private room,71,92,0,,,1,89,0,
27816487,"STROLL TO QUEENSTOWN MRT, 2-BR @ CW TOWERS",156409670,Tia,Central Region,Queenstown,1.30185,103.7997,Entire home/apt,360,92,1,2022-01-23,0.12,180,364,1,
27822957,Cozy RM 150 1+1 Luxury Dream house,149627871,Esther,North Region,Woodlands,1.470788,103.7627246,Entire home/apt,52,1,2,2022-09-19,2,7,364,2,
27858471,"24hr self-checkin QueenBed Rm1*, 5min city center",201775246,Hillary,Central Region,Kallang,1.31068,103.86118,Private room,59,92,1,2018-11-14,0.02,46,264,0,
27882577,"23hr selfcheckin LoftBed RmA, 5min city center",201775246,Hillary,Central Region,Kallang,1.31083,103.86232,Private room,30,92,1,2018-12-31,0.02,46,357,0,
27889309,1 Bedder Unit @ CBD Downtown Line,32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28209,103.85237,Entire home/apt,117,92,0,,,45,365,0,
27978202,"ENTHRALLING 2-BR IN SIMS DRIVE, ALJUNIED",156409670,Tia,Central Region,Geylang,1.32029,103.88191,Entire home/apt,190,92,0,,,180,356,0,
28000993,"500 M to JURONG EAST MRT, 1BR SPACE",138649185,Fiona,West Region,Jurong East,1.33707,103.74297,Entire home/apt,220,30,0,,,217,364,0,
28038349,Huge renovated shophouse with roof garden,211791147,Gjandgl,Central Region,Kallang,1.31512,103.86098,Entire home/apt,130,92,0,,,1,365,0,
28054617,aiqing,211929569,Chua,Central Region,Geylang,1.31287,103.88075,Entire home/apt,707,92,0,,,1,365,0,
28114931,Room 3 in Terrace House @ Thomson Village,25375339,ｼﾝ,Central Region,Bishan,1.35348,103.83274,Private room,50,92,0,,,8,0,0,
28115820,Room 4A in Terrace House @ Thomson Village,25375339,ｼﾝ,Central Region,Bishan,1.35348,103.83274,Private room,45,92,1,2020-02-21,0.03,8,0,0,
28116308,Masteroom (bath) @ Terrace House @ Thomson Village,25375339,ｼﾝ,Central Region,Bishan,1.35348,103.83274,Private room,50,92,2,2019-10-24,0.04,8,0,0,
28116713,Terrace House @ Thomson Village,25375339,ｼﾝ,Central Region,Bishan,1.35348,103.83274,Entire home/apt,300,92,0,,,8,0,0,
28165463,Trendy Poshtel Capsules,212448129,Atlantis,Central Region,Outram,1.28256,103.84395,Hotel room,40,92,46,2020-03-21,0.94,1,138,0,
28187126,CITY LIVING 1 bedroom rental at orchard road,81219058,Dream,Central Region,Rochor,1.30067,103.8494,Entire home/apt,145,96,0,,,1,0,0,
28198324,"1 Private Room HomeStay, MRT/Bukit Batok",205490013,Da,West Region,Bukit Batok,1.35269,103.75533,Private room,180,92,2,2019-04-22,0.05,1,271,0,
28212124,"[JB TownCenter] Near FoodCourt, Malls & Grocery",132460686,Andrew,North Region,Woodlands,1.46103,103.76856,Entire home/apt,77,1,217,2022-09-22,4.47,1,279,69,
28230827,Citywood Homestay,212601265,Kalai,North Region,Sungei Kadut,1.4641,103.74386,Entire home/apt,62,5,0,,,1,91,0,
28261272,"CBD SINGAPORE , FURNISHED STUDIO",32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28067,103.85155,Private room,85,92,0,,,45,365,0,
28264364,Spacious & Bright Shophouse Apartment 3 min to MRT,90613922,Jiayi,Central Region,Rochor,1.30331,103.8487,Entire home/apt,145,92,26,2021-11-17,0.53,2,295,1,
28268681,Spacious 2BR@ Sunway Citrine + 360 Rooftop Seaview,28895401,Moon,West Region,Western Water Catchment,1.39054,103.64003,Entire home/apt,42,2,43,2022-09-06,0.92,2,118,12,
28321986,"1+* Private Room @ City Center, next to MRT",47866620,Nanda,Central Region,Kallang,1.31343,103.85318,Private room,54,92,39,2021-04-07,0.83,9,293,0,
28348653,"Cosy! Double Ensuite near HawPar (201,205,301)",18618387,Woon,Central Region,Queenstown,1.28142,103.7874,Hotel room,223,1,7,2020-01-15,0.14,16,361,0,S0399
28353788,Inviting & Cozy 1BR APT 3 mins from Tg Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.27624,103.84524,Entire home/apt,165,92,0,,,143,0,0,
28359844,Beautiful apartment right above MRT in Chinatown!,205516032,Kelvin,Central Region,Outram,1.28144,103.8409,Entire home/apt,170,92,106,2021-06-20,2.16,1,0,0,
28369982,Feel the warmth of home!,214191750,Fizz,North-East Region,Ang Mo Kio,1.3692,103.85798,Private room,55,92,0,,,1,365,0,
28373898,Teega Residences @ Puteri Harbour 3R2B,103113242,Tokosya,West Region,Western Water Catchment,1.41706,103.65509,Entire home/apt,90,2,0,,,1,363,0,
28522862,Lavender QueenBed *rmPA: 5m walk MRT,2413412,Kaurus,Central Region,Kallang,1.3091,103.86033,Private room,48,92,1,2018-12-20,0.02,97,264,0,
28536238,Deluxe Family Room in City Center,155244964,The Quay,Central Region,Singapore River,1.2882,103.84751,Hotel room,222,92,18,2022-05-19,0.72,4,168,5,M1234
28554196,3BR Charismatic Family Home Danga Bay ( ᵔᴥᵔ ),215495403,Kam Yoong,North Region,Lim Chu Kang,1.46522,103.7266,Entire home/apt,86,1,44,2022-09-11,0.93,3,360,33,
28558831,Bukit Batok,44705593,Reza,West Region,Bukit Batok,1.36378,103.7497,Private room,27,180,0,,,1,0,0,
28601709,"富力公主湾商场公寓 R&F Mall, link bridge to JB Customs",65839450,Lin,North Region,Woodlands,1.4603,103.76888,Entire home/apt,12494,2,1,2019-10-28,0.03,1,181,0,
28616375,Budget Room near Woodlands Checkpoint,29632753,Asher,North Region,Woodlands,1.44115,103.77586,Private room,20,168,0,,,1,0,0,
28635314,[WOW]*Beachfront*Luxury Designer Suite @ DangaBay,213482856,Alvin,North Region,Lim Chu Kang,1.46376,103.72856,Entire home/apt,55,1,30,2022-08-28,0.62,1,143,21,
28649449,Cosy Triple/Quad Rm (106) with common bathroom,1439258,Kay,Central Region,Queenstown,1.28116,103.78731,Private room,203,1,1,2019-08-12,0.03,44,354,0,S0399
28657973,Family  Room@South Bouna Vista(307),52310102,Kay,Central Region,Queenstown,1.27947,103.78634,Hotel room,359,1,0,,,9,344,0,S0399
28675203,Y&J’s Haven,49584057,June,West Region,Jurong East,1.33823,103.74572,Private room,64,2,19,2022-08-06,0.42,1,73,2,Authorised Serviced Apartment
28700151,AweSome view* Ensuite 1+1 @ CBD (Not For Tourist),2413412,Kaurus,Central Region,Outram,1.2842,103.84255,Private room,79,92,1,2020-01-01,0.03,97,265,0,
28715382,SKS Pavilion Residences Condo / studio unit,216605724,Fiona,North Region,Woodlands,1.47068,103.76305,Entire home/apt,37,1,48,2020-01-27,0.99,2,172,0,
28724933,John's place,79389640,Daryl,East Region,Pasir Ris,1.37131,103.96153,Private room,300,92,1,2018-09-23,0.02,1,0,0,
28729429,Spacious 2Br apt near Tanjong Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.27349,103.8436,Entire home/apt,206,92,1,2019-09-20,0.03,143,0,0,
28729521,"Spacious loft, 3 mins walk to Tanjong Pagar MRT",66406177,Jay,Central Region,Downtown Core,1.27558,103.84381,Entire home/apt,155,92,2,2019-09-30,0.05,143,0,0,
28741796,Luxury Studio c/w Bathtub@Puteri Harbour,216127874,GW Stay,West Region,Western Water Catchment,1.41591,103.65603,Entire home/apt,74,1,33,2022-07-03,0.72,16,364,22,
28772425,Awesome view! from your *Semi-Ensuite Chinatown,2413412,Kaurus,Central Region,Outram,1.28335,103.84331,Private room,48,92,2,2019-10-10,0.05,97,326,0,
28788262,Bed in female dormitory @ Kallang MRT,108773366,RedDoorz,Central Region,Kallang,1.31157,103.87373,Hotel room,25,92,1,2018-10-21,0.02,30,365,0,
